toro_index	toro_header	s1_rt_phylogeny	mestre_terminal	mestre_accession	clade_EVALUATION_ONLY	fident	extract_coverage	exact_substring	mapped	toro_stated_start	toro_stated_end	extract_len	extract_sha256	mestre_protein_sha256
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_812	fig|1423774.3.peg.1262	5	0.299	0.3443	False	False	1	247	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	e705e1dc4ac4374041689273f36fd8470f03a1aabb700372db4ece7ccadb71a0
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_1346	fig|1259798.3.peg.1121	9	0.328	0.223	False	False	12	318	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	f6054fd0b58130bceae3dcad1c48d9968e0adb24b3063c054191376adbe1df0e
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_361	WP_083634830.1	1	0.229	0.577	False	False	154	434	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	564549fe97649f1960a970f1125605a223c3e4c98b20571dacd3757d01cfb165
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_352	fig|1381081.7.peg.1167	1	0.291	0.2525	False	False	122	428	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	2fca1e406f8f80db9482d2daad61f7a183049d9a4f6e9a55e135532d76239f90
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_486	fig|1307.1644.peg.1532	Orphan	0.231	0.6885	False	False	1	252	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	374880a09aff30168be9f1c5e13f13b1ceedb84a8f3baccd445793be380c6107
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_1411	fig|470.4268.peg.2032	9	0.309	0.2164	False	False	12	321	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	e67e7cd2e0f434cc287e015e5e0238f290d963c417b3307fc726d03334d92413
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_65	fig|549.21.peg.1734	1	0.275	0.2197	False	False	1	252	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	e6c03154d69e2798bb4089c98fb39addde729a4875ccfe1a5a1a734069dedac1
726	gi|60682764|ref|YP_212908.1_extraction_extraction	UG5	terminal_1266	fig|196024.6.peg.3651	8	0.236	0.5902	False	False	1	274	305	91f2e19d831ffc2935ef77dc9e20e957dbe6aaba4482ec5f7438e3c0e9347388	c45f0edda2afd9544b00a2d28638969713fbd6c280fafa6bd28e6a1bb456376d
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_310	WP_090203690.1	1	0.278	0.5372	False	False	1	265	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	8cafd074456b2e5bb444fb015b12dcc3a7ed7b5dcadebf4380c1b7dafbb52786
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_301	fig|1981718.3.peg.4346	1	0.274	0.5502	False	False	1	271	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	ffb6f13fbd110fc7bb5dbd4811ca612b31f29f9e1167cc6dfdd71f441a451096
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_739	fig|493915.3.peg.158	3	0.278	0.4919	False	False	1	284	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	de8409751c58899bb64e440254b026ed3a30aac739389c414dbbfafb6a8b8633
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_311	fig|564423.8.peg.1646	1	0.301	0.3366	False	False	1	264	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	ab3daab0b91a4c75ee58fa15d8d477b074be1cc5d5f5eee31cdbd846da4480e2
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_333	OCA54994.1	1	0.292	0.4045	False	False	1	276	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	ea9eaa8df71a38a705d885fd6beaedbc1afc8d4cb66e3706589ad6aef7d960a8
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_300	fig|2009042.3.peg.2106	1	0.258	0.5307	False	False	1	271	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	45895aec73c97b67dbf79cd7d1fe827f325a8fd7847a4418ebd16edf532fc17f
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_745	fig|550.1216.peg.4296	3	0.24	0.5016	False	False	1	298	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	d0689e52038062b2788f68f2245925d9d5bf4cd4bd66143c2eaa3de10377c9e3
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_328	WP_081334048.1	1	0.267	0.521	False	False	12	320	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	f60ff845af391d5a22df559ce02dcd77a115b02fe062b2f6391e967ff6f838c0
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_741	fig|1191313.3.peg.1135	3	0.226	0.5405	False	False	1	291	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	48a92224ddc2b07a8a0b0aa4982976404b591811373d09e0092005401d09c5e8
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_751	PHR73342.1	3	0.257	0.4337	False	False	1	277	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	61b144bea03b7e57e0206f7bbf273bef83c568914a182152dd2c529507e79f57
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_303	fig|1949067.3.peg.5629	1	0.247	0.5307	False	False	1	271	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	5f6066bba4e27a4a38a738a2d72bcee1c4769494ab2ea699221da776dcaff01d
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_758	WP_063849005.1	3	0.304	0.3269	False	False	1	276	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	2d2d7456c9a7766d8920918bb43c402f48624003767dac359e91d135a9902ac6
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_754	WP_063522799.1	3	0.304	0.3269	False	False	1	278	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	0bca439b698634476649822344e7a03167b97a887d40711a7413aaaa5ec0dfa9
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_304	WP_007948552.1	1	0.243	0.5307	False	False	1	271	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	b6fba1131e34c988405111cdd24def963fd014a15a14abb60f29b6cd7d313da5
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_317	fig|317.311.peg.3241	1	0.283	0.3269	False	False	1	266	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	e6393d190a10fcd1d6d7de5b62a8db61a56491f9f8ebc0762d4011f793ca7af2
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_308	fig|1429083.4.peg.2612	1	0.25	0.4822	False	False	1	265	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	f05637012679e4fed91af4b8d4c1581a9b1fee6ec6e2b3c70e2ae82f2eb88352
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_330	fig|56799.5.peg.478	1	0.25	0.4239	False	False	1	268	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	020919f4d7f5934939218cda8e273c6a8153bb7adca524838eacb1063028d245
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_746	WP_072269713.1	3	0.272	0.4401	False	False	1	282	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	53d296ed28b0b68a2d6ae47cdd6b1c2e4cf6833e7081f8c3b14a80eaa4e3171b
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_740	BAC94535.1	3	0.294	0.3269	False	False	1	295	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	b6ded464f61cc257f206fbf66cae47c56331a1b42050c0a836aebe493d7d9da6
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_738	fig|1638949.3.peg.831	3	0.353	0.2039	False	False	1	284	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	5113848546321380e1ae4a200e768b6a15cef47f940c253fc648be6f8a85501d
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_332	PIW62005.1	1	0.342	0.2201	False	False	1	264	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	e9868db56e0a9469dee10c6e0193733172d475bd3586777ff4594edf30efad31
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_756	WP_040122746.1	3	0.276	0.3269	False	False	1	275	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	c46b9ca3debf0facd70921798d7415659265927acc812af4aeaabda96663269e
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_341	WP_039422954.1	1	0.456	0.1327	False	False	1	262	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	d74647edbe9645e03bd5a2092b87ef1832e1588fe20a941a97e62d5646faf45a
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_343	WP_093486747.1	1	0.307	0.3172	False	False	1	262	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	01c129d822f62baf796b70f34c96cba158f8dcda0ed58606dd90be061106d938
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_335	WP_024248662.1	1	0.239	0.5858	False	False	1	270	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	a1786d61678a546fd21cbe18df0fe15cbbf142f006358ae94ca212c67db21eb7
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_316	fig|2018067.3.peg.2950	1	0.392	0.1553	False	False	1	264	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	00e6a2db990d32076b18a1408e7a38933a0ec99ea2ddcac3f4d543f3e9738f58
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_760	WP_070992278.1	3	0.295	0.3269	False	False	1	276	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	27d466a2b7992cb7b9ff2697f28d2e19968a4608752dfcee47de0480abd445d1
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_309	WP_095024014.1	1	0.323	0.3042	False	False	1	265	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	3c1e00e7014de3e9b620266efcba074adc56e7a560f35a32b6eb5cefbd84610f
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_742	fig|670.1244.peg.3807	3	0.206	0.5405	False	False	1	309	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	c7e6e4fe4ee27d6fbaf7a375147e9a5dfcabaac9dd9138e98cd2151d12814d71
727	gi|160944232|ref|ZP_02091461.1_extraction_extraction	UG5	terminal_737	fig|1909458.3.peg.2277	3	0.42	0.1553	False	False	1	284	309	7ee6961a52133b44a1c72c4ee220b3ceee2491195c5e9ef6f02dc4ccebec21a9	76fc6334b511e12d96ab5a9d26ab9e11a354a0bd040a4e6f058712916e909628
728	gi|163723024|ref|ZP_02130561.1_extraction_extraction	UG5	terminal_291	WP_072021595.1	1	0.259	0.5836	False	False	1	260	293	6225d8f5c98bede9b7cfec2e44cf61b467595e9d7ea01b3a160319e23d9a8127	d902ccaa8fa92ee94ba2fba0e68d70861272a117fca5ed365f6250c5604ca1a0
728	gi|163723024|ref|ZP_02130561.1_extraction_extraction	UG5	terminal_140	fig|232.5.peg.1080	1	0.318	0.2287	False	False	1	254	293	6225d8f5c98bede9b7cfec2e44cf61b467595e9d7ea01b3a160319e23d9a8127	ba1fb23a7fe9f41de1582d4a0d6f50c31306e727423afddc379d49988352d528
728	gi|163723024|ref|ZP_02130561.1_extraction_extraction	UG5	terminal_290	fig|573.14856.peg.3852	1	0.271	0.3276	False	False	1	258	293	6225d8f5c98bede9b7cfec2e44cf61b467595e9d7ea01b3a160319e23d9a8127	ed37d7b0487c3eefcb44077f9afd879ec33141e2ce06dd23ea25df2a3fa8eb83
728	gi|163723024|ref|ZP_02130561.1_extraction_extraction	UG5	terminal_1289	fig|1736587.3.peg.2638	9	0.328	0.2116	False	False	28	321	293	6225d8f5c98bede9b7cfec2e44cf61b467595e9d7ea01b3a160319e23d9a8127	1a7b0b6ac1cb18d6aa8255ced1abf78dab159325a15dba7bd32b16fe9d598409
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_141	fig|1175295.3.peg.21	1	0.293	0.5082	False	False	1	250	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	b27a53635682a2b1232414ae6d6f05e1ec6c37de30ae0a1ae25c3653c9dcc23d
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_59	fig|663.91.peg.4688	1	0.281	0.482	False	False	1	252	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	41d07edaa428145baec59e0c548b8a961d210a6e448a2b9bb1ecf006a99bb03e
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_106	fig|1435069.3.peg.925	1	0.271	0.4852	False	False	1	277	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	c8db3556d24c2fc1024afd5ee3658714379c9f0f454509ae9fe720423fdf6dc0
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_104	fig|592316.4.peg.43	1	0.325	0.377	False	False	20	319	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	e3d5ad5100577968cc126962b1ce50dcb1389626140c4ac7dea324b84a882317
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_118	fig|758.17.peg.102	1	0.242	0.5082	False	False	1	250	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	401029a652ad9627ef81d511ea863965da305bddbc8ff49945afbbf07453c6f8
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_97	fig|1947028.3.peg.31	1	0.303	0.5475	False	False	1	255	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	a498fb02b10dd006acf822b80d330155ef3e4e3fe7df7798b70464cbd82074c7
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_155	fig|316.285.peg.730	1	0.297	0.5082	False	False	1	250	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	f3ac6242117fbd3020aabe6683f93b7a9f48cf8c3bb255a6300dfecccf2b5096
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_8	fig|1114880.3.peg.10	1	0.318	0.4426	False	False	1	251	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	0c4a55552a4829db39c9af3f71f410bbe216cd44409ac3563a53f03421db1bb3
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_145	fig|1324350.3.peg.2817	1	0.279	0.6164	False	False	1	274	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	f93371b5d4de30204e8c684cba330c127278a97a9085ec92fe8b4f739f3804c8
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_108	fig|1579504.3.peg.1822	1	0.269	0.7508	False	False	1	283	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	d433199f04b1703309713abc68038f243d5f15f3e7b41d1e1047828c7de495ee
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_1106	fig|1295.21.peg.75	8	0.281	0.518	False	False	1	265	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	d717af0485cd3e94289cc4faf552bb36dad65ad4ce38b287546d8c9d7e3d8342
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_6	fig|1736225.3.peg.2969	1	0.3	0.5082	False	False	1	251	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	3ab2d3c36c3f1bdec4027ff0ee2ebda2cdb7cb8b7d5411c9c2068613a33a530d
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_212	fig|584.170.peg.837	1	0.294	0.3279	False	False	1	251	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	1adf1d9c17a4f26757901362607fcf418106273ed45fe540deb1acdd19fa9a78
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_247	WP_048263135.1	1	0.304	0.5443	False	False	1	238	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	23aa33052430a7f4ee674df53900021bd0d1da274a9cf3979ebb45a764f3e14f
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_71	fig|1869214.4.peg.3809	1	0.322	0.4066	False	False	1	252	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	611504beec95ffefd6833d371edd7ca7cf0f352f0d04bd761842c9b8bb5647dc
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_25	fig|1196083.114.peg.825	1	0.29	0.5377	False	False	1	254	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	f3a2b4f920d87185ae9e564ffb7465417d1e65c65501c693106a3518f48cc271
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_260	fig|687412.4.peg.1108	1	0.274	0.5016	False	False	1	246	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	54f4dc9d63f4a08669a7476909340515e1980abeede2cd7a26d3ee5f89ae033d
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_246	WP_049614309.1	1	0.288	0.4557	False	False	1	255	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	556bc3f0f0eda391854f88ecfa985f60ab27045e136c23ed5a7603cd8ac0a7f9
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_122	fig|1481663.12.peg.913	1	0.276	0.4295	False	False	1	259	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	4a63831a612c6087df75e7da889f8778ebc6895d651f211d8fe20a786aa9760e
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_100	fig|585.16.peg.3620	1	0.277	0.4984	False	False	1	259	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	f6dc1428ed30312d6fe9239b8faccd352cf849b0af13b7230234b4ab1ca48b7f
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_211	fig|121723.5.peg.2901	1	0.343	0.3279	False	False	1	251	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	bba16e3b81cf4413175d8daabbff4a36307ca62f196253093faadd9b7c6931f0
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_23	fig|1196083.117.peg.637	1	0.31	0.423	False	False	1	252	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	429f92a49b06baf3ae3a00cc80bc7d4ca3d3a2de8b6bb0cdd2911d22619dc09a
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_803	fig|2024823.3.peg.95	4	0.248	0.7869	False	False	1	267	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	2450c98a48134bd2163db6ba01bc2d4d5f3f3d5671dba40663e2888350baf7f2
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_102	fig|1236543.3.peg.1328	1	0.272	0.5311	False	False	1	253	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	97ef9c6decffc03fd09c877f94151de19cce92c62d4e48ebba3d85aaf629289e
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_29	fig|644.85.peg.4392	1	0.328	0.3902	False	False	1	251	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	437d02cf7a7fd6a99c164092f7f0293a730f336a97dc31fd95a403d4ccbd6fea
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_309	WP_095024014.1	1	0.266	0.623	False	False	1	246	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	3c1e00e7014de3e9b620266efcba074adc56e7a560f35a32b6eb5cefbd84610f
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_1283	fig|1597.16.peg.2055	8	0.318	0.3738	False	False	1	256	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	fb16e309a78bf33ec9b386bff7ef71944d16421a16483e4995c4f7ab315fd454
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_16	fig|1122619.3.peg.2381	1	0.296	0.5213	False	False	1	249	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	e139bbf25a174a5459643544f152d8efeeaab33560e9b1ba2533a0c3c3ed80b7
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_308	fig|1429083.4.peg.2612	1	0.275	0.4689	False	False	1	248	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	f05637012679e4fed91af4b8d4c1581a9b1fee6ec6e2b3c70e2ae82f2eb88352
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_223	fig|1844093.4.peg.7190	1	0.257	0.5508	False	False	1	253	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	7429a44950cdefa3978f44b2d6cd63aa189f68595284d75b3c84997ccbe4368c
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_299	WP_014642259.1	1	0.33	0.377	False	False	1	243	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	fe95d2f61daeb23c23fb9aa6cfc6d836c5c3ba103c4cbc49cf6e7fa1c4f1bfc7
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_198	fig|1871086.3.peg.2153	1	0.296	0.3738	False	False	1	254	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	0f69c3f499040a6fd92b2206dcb385d7085688d94fd1ce99603193e170c2c76b
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_741	fig|1191313.3.peg.1135	3	0.296	0.3213	False	False	1	270	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	48a92224ddc2b07a8a0b0aa4982976404b591811373d09e0092005401d09c5e8
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_739	fig|493915.3.peg.158	3	0.264	0.3443	False	False	1	270	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	de8409751c58899bb64e440254b026ed3a30aac739389c414dbbfafb6a8b8633
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_283	fig|709015.3.peg.734	1	0.246	0.4754	False	False	1	246	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	1824844ebaccb37428b3141e9285967402fb429baa340ad0e2c09a8e449ec565
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_207	fig|196024.5.peg.3821	1	0.261	0.5344	False	False	1	251	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	41144d98b8d9a9162430d5954b772f4636cafab2f562598dee55db9016b86d5c
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_180	fig|1953412.3.peg.1956	1	0.311	0.223	False	False	1	256	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	f3a62f91c4afd230c11942b3412e012cf7e2f7a81fb9bd19607b75f6c90bea8c
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_85	fig|386429.3.peg.3784	1	0.29	0.3902	False	False	1	253	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	475c5baee9c9b2d38077fd8fc44f1571f0606998903d78813237c5a2cbac703e
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_204	fig|1514904.3.peg.974	1	0.39	0.1279	False	False	1	252	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	8fbbab4c9092f84597b5a300faba820ae40f6e9fe4aa1ff2be3a25fd34e1f4a0
729	gi|54293035|ref|YP_125450.1_extraction_extraction	UG5	terminal_196	fig|1825934.3.peg.3111	1	0.365	0.1279	False	False	1	252	305	b9d828f259d8db65b1660182ea886edb2379a767fd87abaf8ee21f49187035ef	081994a9700eba75d440d35da1f1ab98014a3ea2979338285f4c3edfc28c566a
730	gi|114045853|ref|YP_736403.1_extraction_extraction	UG5	terminal_239	fig|426114.10.peg.1990	1	0.306	0.2867	False	False	1	252	300	80c8b96e19f93cedc8725e6ab82994a98985513e9274e9ea6a43e9c939a4c884	87a07e26e1e2d4040940114763627f1b95b60a55f7313bd7a6c6d9e10b656c60
730	gi|114045853|ref|YP_736403.1_extraction_extraction	UG5	terminal_194	fig|1040981.5.peg.1561	1	0.32	0.2533	False	False	1	248	300	80c8b96e19f93cedc8725e6ab82994a98985513e9274e9ea6a43e9c939a4c884	5f184f45c8a17517c6fe23b07a0f4b4953f34a57fd347d1085c61219ca56a3f2
730	gi|114045853|ref|YP_736403.1_extraction_extraction	UG5	terminal_299	WP_014642259.1	1	0.295	0.3233	False	False	1	231	300	80c8b96e19f93cedc8725e6ab82994a98985513e9274e9ea6a43e9c939a4c884	fe95d2f61daeb23c23fb9aa6cfc6d836c5c3ba103c4cbc49cf6e7fa1c4f1bfc7
730	gi|114045853|ref|YP_736403.1_extraction_extraction	UG5	terminal_308	fig|1429083.4.peg.2612	1	0.322	0.2933	False	False	1	237	300	80c8b96e19f93cedc8725e6ab82994a98985513e9274e9ea6a43e9c939a4c884	f05637012679e4fed91af4b8d4c1581a9b1fee6ec6e2b3c70e2ae82f2eb88352
730	gi|114045853|ref|YP_736403.1_extraction_extraction	UG5	terminal_105	fig|1903177.3.peg.4556	1	0.271	0.2633	False	False	1	271	300	80c8b96e19f93cedc8725e6ab82994a98985513e9274e9ea6a43e9c939a4c884	7aa8589e6aad410ab6bdb4eef2850c3e759d19081cc828549a26ca7b7050fb97
