terminal	set	protein_len	tte_status	tte_template	tte_template_identity	tte_start	tte_end	mcc2_status	mcc2_start	mcc2_end	mcc2_core_start	mcc2_core_end	toro_stated_start	toro_stated_end
terminal_1621	CLEAN	488	TTE_EXTRACTED	T579	0.633	166	419	EXTRACTABLE	189	412	210.0	409.0		
terminal_1622	CLEAN	488	TTE_EXTRACTED	T579	0.685	167	420	EXTRACTABLE	184	413	211.0	410.0		
terminal_1623	OTHER_SUBSTITUTE	381	TTE_EXTRACTED	T573	0.518	25	322	EXTRACTABLE	99	303	112.0	295.0		
terminal_1624	CLEAN	428	TTE_EXTRACTED	T573	0.496	74	383	EXTRACTABLE	142	365	161.0	356.0		
terminal_1625	CLEAN	427	TTE_EXTRACTED	T573	0.496	74	383	EXTRACTABLE	145	365	161.0	356.0		
terminal_1626	OTHER_SUBSTITUTE	161	TTE_NO_TEMPLATE					N_TRUNCATED						
terminal_1627	CLEAN	433	TTE_EXTRACTED	T573	0.496	80	389	EXTRACTABLE	148	371	167.0	362.0		
terminal_1628	CLEAN	421	TTE_EXTRACTED	T568	0.522	104	361	EXTRACTABLE	138	360	156.0	351.0		
terminal_1629	CLEAN	429	TTE_EXTRACTED	T571	0.513	111	369	EXTRACTABLE	143	367	163.0	359.0		
terminal_1630	CLEAN	375	TTE_EXTRACTED	T573	0.464	8	324	EXTRACTABLE	80	303	97.0	297.0		
terminal_1631	CLEAN	368	TTE_EXTRACTED	T573	0.438	34	314	EXTRACTABLE	98	290	121.0	287.0		
terminal_1632	CLEAN	645	TTE_EXTRACTED	T573	0.5	283	595	EXTRACTABLE	356	576	371.0	568.0		
terminal_1633	OTHER_SUBSTITUTE	495	TTE_EXTRACTED	T573	0.451	128	440	EXTRACTABLE	199	420	215.0	413.0		
terminal_1634	OTHER_SUBSTITUTE	536	TTE_EXTRACTED	T573	0.503	174	486	EXTRACTABLE	248	465	262.0	459.0		
terminal_1635	CLEAN	635	TTE_EXTRACTED	T573	0.476	272	584	EXTRACTABLE	345	560	360.0	557.0		
terminal_1636	OTHER_SUBSTITUTE	567	TTE_EXTRACTED	T573	0.513	204	516	EXTRACTABLE	277	497	292.0	489.0		
terminal_1637	CLEAN	541	TTE_EXTRACTED	T573	0.512	178	490	EXTRACTABLE	252	466	266.0	463.0		
terminal_1638	OTHER_SUBSTITUTE	74	TTE_NO_TEMPLATE					NO_HIT						
terminal_1639	OTHER_SUBSTITUTE	375	TTE_EXTRACTED	T571	0.502	157	375	C_TRUNCATED						
terminal_1640	OTHER_SUBSTITUTE	59	TTE_NO_TEMPLATE					N_TRUNCATED						
terminal_1641	OTHER_SUBSTITUTE	535	TTE_EXTRACTED	T573	0.504	172	484	EXTRACTABLE	245	465	260.0	457.0		
terminal_1642	CLEAN	551	TTE_EXTRACTED	T573	0.501	190	500	EXTRACTABLE	258	482	276.0	473.0		
terminal_1643	CLEAN	531	TTE_EXTRACTED	T573	0.503	166	478	EXTRACTABLE	241	460	254.0	451.0		
terminal_1644	CLEAN	558	TTE_EXTRACTED	T573	0.546	197	507	EXTRACTABLE	268	486	283.0	478.0		
terminal_1645	CLEAN	430	TTE_EXTRACTED	T573	0.483	44	374	EXTRACTABLE	122	355	137.0	347.0		
terminal_1646	CLEAN	555	TTE_EXTRACTED	T573	0.467	187	506	EXTRACTABLE	257	487	273.0	479.0		
terminal_1647	CLEAN	542	TTE_EXTRACTED	T573	0.509	179	490	EXTRACTABLE	252	471	267.0	463.0		
terminal_1648	CLEAN	482	TTE_EXTRACTED	T580	0.575	148	415	EXTRACTABLE	182	413	200.0	405.0	151	406
terminal_1649	CLEAN	472	TTE_EXTRACTED	T581	0.56	149	395	EXTRACTABLE	165	402	198.0	394.0	146	404
terminal_1650	CLEAN	462	TTE_EXTRACTED	T580	0.494	135	393	EXTRACTABLE	165	391	187.0	383.0		
terminal_1651	CLEAN	462	TTE_EXTRACTED	T580	0.517	134	392	EXTRACTABLE	165	390	186.0	382.0		
terminal_1652	CLEAN	470	TTE_EXTRACTED	T580	0.501	144	404	EXTRACTABLE	181	394	196.0	394.0		
terminal_1653	CLEAN	473	TTE_EXTRACTED	T573	0.495	105	417	EXTRACTABLE	178	398	193.0	390.0		
terminal_1654	OTHER_SUBSTITUTE	481	TTE_EXTRACTED	T573	0.508	106	418	EXTRACTABLE	179	400	194.0	391.0		
terminal_1655	OTHER_SUBSTITUTE	487	TTE_EXTRACTED	T570	0.533	156	406	EXTRACTABLE	180	404	199.0	396.0		
terminal_1656	CLEAN	482	TTE_EXTRACTED	T573	0.491	105	417	EXTRACTABLE	175	398	193.0	390.0		
terminal_1657	CLEAN	485	TTE_EXTRACTED	T573	0.527	109	421	EXTRACTABLE	179	400	197.0	394.0		
terminal_1658	OTHER_SUBSTITUTE	484	TTE_EXTRACTED	T573	0.513	105	417	EXTRACTABLE	175	398	193.0	390.0		
terminal_1659	CLEAN	462	TTE_EXTRACTED	T573	0.555	101	411	EXTRACTABLE	175	393	188.0	384.0		
terminal_1660	CLEAN	461	TTE_EXTRACTED	T573	0.529	98	408	EXTRACTABLE	174	390	186.0	381.0		
terminal_1661	CLEAN	504	TTE_EXTRACTED	T576	0.583	134	393	EXTRACTABLE	161	392	186.0	383.0		
terminal_1662	CLEAN	504	TTE_EXTRACTED	T576	0.558	134	393	EXTRACTABLE	169	392	186.0	383.0		
terminal_1663	CLEAN	501	TTE_EXTRACTED	T576	0.537	134	393	EXTRACTABLE	165	392	186.0	383.0		
terminal_1664	CLEAN	503	TTE_EXTRACTED	T576	0.553	132	391	EXTRACTABLE	166	390	184.0	381.0		
terminal_1665	CLEAN	509	TTE_EXTRACTED	T576	0.597	134	393	EXTRACTABLE	158	392	186.0	383.0		
terminal_1666	CLEAN	509	TTE_EXTRACTED	T576	0.6	134	393	EXTRACTABLE	157	392	186.0	383.0		
terminal_1667	CLEAN	504	TTE_EXTRACTED	T576	0.534	134	393	EXTRACTABLE	162	392	186.0	383.0		
terminal_1668	OTHER_SUBSTITUTE	499	TTE_EXTRACTED	T576	0.616	134	393	EXTRACTABLE	170	392	186.0	383.0		
terminal_1669	CLEAN	534	TTE_EXTRACTED	T573	0.433	98	428	EXTRACTABLE	157	405	186.0	397.0	134	407
terminal_1670	OTHER_SUBSTITUTE	511	TTE_EXTRACTED	T573	0.504	98	410	EXTRACTABLE	171	392	186.0	383.0		
terminal_1671	CLEAN	277	TTE_EXTRACTED	T572	0.574	1	210	EXTRACTABLE	3	208	3.0	200.0		
terminal_1672	CLEAN	499	TTE_EXTRACTED	T573	0.557	94	406	EXTRACTABLE	167	387	182.0	379.0		
terminal_1673	CLEAN	526	TTE_EXTRACTED	T573	0.557	99	411	EXTRACTABLE	172	393	187.0	384.0		
terminal_1674	OTHER_SUBSTITUTE	509	TTE_EXTRACTED	T573	0.546	97	409	EXTRACTABLE	170	391	185.0	382.0		
terminal_1675	CLEAN	519	TTE_EXTRACTED	T573	0.55	99	411	EXTRACTABLE	170	393	187.0	384.0		
terminal_1676	CLEAN	510	TTE_EXTRACTED	T573	0.562	99	411	EXTRACTABLE	174	393	187.0	384.0		
terminal_1677	CLEAN	498	TTE_EXTRACTED	T573	0.566	99	411	EXTRACTABLE	172	393	187.0	384.0		
terminal_1678	CLEAN	503	TTE_EXTRACTED	T573	0.548	99	411	EXTRACTABLE	172	393	187.0	384.0		
terminal_1679	CLEAN	497	TTE_EXTRACTED	T573	0.544	99	411	EXTRACTABLE	172	391	187.0	384.0		
terminal_1680	OTHER_SUBSTITUTE	164	TTE_NO_TEMPLATE					C_TRUNCATED						
terminal_1681	CLEAN	507	TTE_EXTRACTED	T573	0.535	107	417	EXTRACTABLE	180	399	195.0	390.0		
terminal_1682	OTHER_SUBSTITUTE	402	TTE_EXTRACTED	T573	0.491	100	402	EXTRACTABLE	173	393	188.0	384.0		
terminal_1683	CLEAN	507	TTE_EXTRACTED	T573	0.536	100	411	EXTRACTABLE	173	393	188.0	384.0		
terminal_1684	OTHER_SUBSTITUTE	236	TTE_NO_TEMPLATE					C_TRUNCATED						
terminal_1685	CLEAN	500	TTE_EXTRACTED	T573	0.511	100	412	EXTRACTABLE	169	394	188.0	385.0		
terminal_1686	CLEAN	503	TTE_EXTRACTED	T573	0.518	100	412	EXTRACTABLE	149	394	188.0	385.0		
terminal_1687	CLEAN	512	TTE_EXTRACTED	T573	0.491	100	412	EXTRACTABLE	163	394	188.0	385.0		
terminal_1688	CLEAN	504	TTE_EXTRACTED	T571	0.538	136	395	EXTRACTABLE	169	394	188.0	385.0		
terminal_1689	CLEAN	511	TTE_EXTRACTED	T573	0.501	107	419	EXTRACTABLE	176	401	195.0	392.0		
terminal_1690	CLEAN	495	TTE_EXTRACTED	T571	0.555	136	395	EXTRACTABLE	169	394	188.0	385.0		
terminal_1691	CLEAN	504	TTE_EXTRACTED	T573	0.527	101	413	EXTRACTABLE	172	394	189.0	386.0		
terminal_1692	CLEAN	509	TTE_EXTRACTED	T573	0.528	103	415	EXTRACTABLE	170	397	191.0	388.0		
terminal_1693	OTHER_SUBSTITUTE	192	TTE_NO_TEMPLATE					N_TRUNCATED						
terminal_1694	CLEAN	466	TTE_EXTRACTED	T573	0.537	103	415	EXTRACTABLE	173	397	191.0	388.0		
terminal_1695	CLEAN	485	TTE_EXTRACTED	T573	0.579	120	432	EXTRACTABLE	191	414	208.0	405.0		
terminal_1696	CLEAN	523	TTE_EXTRACTED	T573	0.553	101	413	EXTRACTABLE	171	395	189.0	386.0		
terminal_1697	CLEAN	554	TTE_EXTRACTED	T573	0.538	130	440	EXTRACTABLE	202	422	218.0	413.0		
terminal_1698	CLEAN	657	TTE_EXTRACTED	T573	0.571	100	430	EXTRACTABLE	189	412	204.0	403.0		
terminal_1699	CLEAN	621	TTE_EXTRACTED	T573	0.615	100	413	EXTRACTABLE	172	395	187.0	386.0		
terminal_1700	CLEAN	623	TTE_EXTRACTED	T573	0.577	100	417	EXTRACTABLE	176	399	191.0	390.0		
terminal_1701	CLEAN	626	TTE_EXTRACTED	T573	0.588	100	417	EXTRACTABLE	175	398	191.0	390.0		
terminal_1702	CLEAN	690	TTE_EXTRACTED	T573	0.567	126	452	EXTRACTABLE	207	434	225.0	425.0		
terminal_1703	CLEAN	709	TTE_EXTRACTED	T571	0.62	185	446	EXTRACTABLE	220	445	237.0	436.0		
terminal_1704	CLEAN	631	TTE_EXTRACTED	T573	0.58	104	416	EXTRACTABLE	176	397	192.0	389.0		
terminal_1705	CLEAN	642	TTE_EXTRACTED	T573	0.614	105	417	EXTRACTABLE	177	390	193.0	390.0		
terminal_1706	CLEAN	625	TTE_EXTRACTED	T573	0.626	103	415	EXTRACTABLE	175	396	191.0	388.0		
terminal_1707	CLEAN	647	TTE_EXTRACTED	T573	0.613	109	421	EXTRACTABLE	182	403	197.0	394.0		
terminal_1708	CLEAN	665	TTE_EXTRACTED	T573	0.599	117	429	EXTRACTABLE	190	411	205.0	402.0		
terminal_1709	CLEAN	635	TTE_EXTRACTED	T573	0.585	107	419	EXTRACTABLE	180	401	195.0	392.0		
terminal_1710	CLEAN	643	TTE_EXTRACTED	T573	0.543	113	425	EXTRACTABLE	186	406	201.0	398.0		
terminal_1711	CLEAN	559	TTE_EXTRACTED	T573	0.551	98	410	EXTRACTABLE	166	392	186.0	383.0		
terminal_1712	CLEAN	607	TTE_EXTRACTED	T573	0.525	121	437	EXTRACTABLE	200	419	215.0	410.0		
terminal_1713	CLEAN	605	TTE_EXTRACTED	T573	0.562	115	425	EXTRACTABLE	188	407	203.0	398.0		
terminal_1714	CLEAN	605	TTE_EXTRACTED	T573	0.551	112	422	EXTRACTABLE	185	404	200.0	395.0		
terminal_1715	CLEAN	616	TTE_EXTRACTED	T573	0.565	119	429	EXTRACTABLE	190	411	207.0	402.0		
terminal_1716	CLEAN	560	TTE_EXTRACTED	T572	0.682	161	395	EXTRACTABLE	172	394	189.0	385.0		
terminal_1717	CLEAN	567	TTE_EXTRACTED	T573	0.554	101	412	EXTRACTABLE	171	394	189.0	385.0		
terminal_1718	CLEAN	587	TTE_EXTRACTED	T573	0.563	101	413	EXTRACTABLE	170	395	189.0	386.0	161	396
terminal_1719	CLEAN	556	TTE_EXTRACTED	T573	0.538	94	406	EXTRACTABLE	167	388	184.0	379.0		
terminal_1720	CLEAN	575	TTE_EXTRACTED	T572	0.728	161	396	EXTRACTABLE	174	395	189.0	386.0		
terminal_1721	CLEAN	347	TTE_EXTRACTED	T577	0.634	22	265	EXTRACTABLE	56	272	71.0	264.0		
terminal_1722	CLEAN	348	TTE_EXTRACTED	T577	0.641	22	266	EXTRACTABLE	56	273	71.0	265.0		
terminal_1723	OTHER_SUBSTITUTE	392	TTE_NO_TEMPLATE					EXTRACTABLE	98	346	118.0	327.0		
terminal_1724	CLEAN	317	TTE_EXTRACTED	T577	0.518	1	231	EXTRACTABLE	27	239	45.0	230.0		
terminal_1725	CLEAN	354	TTE_EXTRACTED	T577	0.692	25	272	EXTRACTABLE	59	280	74.0	271.0		
terminal_1726	CLEAN	350	TTE_EXTRACTED	T577	0.697	23	267	EXTRACTABLE	57	275	72.0	266.0		
terminal_1727	CLEAN	361	TTE_EXTRACTED	T574	0.537	30	273	EXTRACTABLE	58	279	77.0	271.0	30	272
terminal_1728	CLEAN	346	TTE_EXTRACTED	T574	0.563	16	264	EXTRACTABLE	31	270	65.0	262.0		
terminal_1729	CLEAN	351	TTE_EXTRACTED	T574	0.581	16	264	EXTRACTABLE	47	271	65.0	262.0		
terminal_1730	CLEAN	470	TTE_EXTRACTED	T574	0.711	139	387	EXTRACTABLE	169	394	188.0	385.0		
terminal_1731	CLEAN	469	TTE_EXTRACTED	T574	0.7	139	387	EXTRACTABLE	169	393	188.0	385.0		
terminal_1732	CLEAN	471	TTE_EXTRACTED	T574	0.729	139	387	EXTRACTABLE	169	394	188.0	385.0		
terminal_1733	CLEAN	470	TTE_EXTRACTED	T574	0.71	139	387	EXTRACTABLE	170	394	188.0	385.0		
terminal_1734	CLEAN	473	TTE_EXTRACTED	T574	0.733	140	388	EXTRACTABLE	175	395	189.0	386.0		
terminal_1735	CLEAN	482	TTE_EXTRACTED	T575	0.644	139	386	EXTRACTABLE	171	395	188.0	385.0	139	387
terminal_1736	CLEAN	465	TTE_EXTRACTED	T574	0.733	139	387	EXTRACTABLE	169	394	188.0	385.0		
terminal_1737	OTHER_SUBSTITUTE	469	TTE_EXTRACTED	T574	0.725	139	387	EXTRACTABLE	170	394	188.0	385.0		
terminal_1738	CLEAN	516	TTE_EXTRACTED	T574	0.74	188	436	EXTRACTABLE	218	443	237.0	434.0		
terminal_1739	CLEAN	470	TTE_EXTRACTED	T574	0.7	139	387	EXTRACTABLE	170	394	188.0	385.0		
terminal_1740	CLEAN	466	TTE_EXTRACTED	T574	0.713	139	387	EXTRACTABLE	173	394	188.0	385.0		
terminal_1741	CLEAN	623	TTE_EXTRACTED	T574	0.594	192	438	EXTRACTABLE	221	445	238.0	436.0		
terminal_1742	CLEAN	585	TTE_EXTRACTED	T574	0.61	177	423	EXTRACTABLE	208	428	223.0	421.0		
terminal_1743	CLEAN	598	TTE_EXTRACTED	T574	0.573	182	428	EXTRACTABLE	213	435	228.0	426.0		
terminal_1744	OTHER_SUBSTITUTE	463	TTE_EXTRACTED	T613	0.258	76	322	EXTRACTABLE	81	322	118.0	312.0		
terminal_1745	CLEAN	515	TTE_EXTRACTED	T574	0.58	119	365	EXTRACTABLE	149	372	165.0	363.0		
terminal_1746	CLEAN	443	TTE_EXTRACTED	T574	0.452	69	363	EXTRACTABLE	98	370	120.0	361.0		
terminal_1747	CLEAN	469	TTE_EXTRACTED	T574	0.68	139	387	EXTRACTABLE	170	395	188.0	385.0		
terminal_1748	CLEAN	471	TTE_EXTRACTED	T574	0.657	139	387	EXTRACTABLE	169	395	188.0	385.0		
terminal_1749	CLEAN	543	TTE_EXTRACTED	T574	0.635	139	387	EXTRACTABLE	170	395	188.0	385.0		
terminal_1750	CLEAN	504	TTE_EXTRACTED	T574	0.713	139	387	EXTRACTABLE	169	394	188.0	385.0		
terminal_1751	CLEAN	476	TTE_EXTRACTED	T574	0.683	141	389	EXTRACTABLE	175	396	190.0	387.0		
terminal_1752	CLEAN	472	TTE_EXTRACTED	T573	0.569	102	414	EXTRACTABLE	172	396	190.0	387.0		
terminal_1753	CLEAN	480	TTE_EXTRACTED	T574	0.703	141	389	EXTRACTABLE	175	396	190.0	387.0		
terminal_1754	CLEAN	471	TTE_EXTRACTED	T573	0.543	100	413	EXTRACTABLE	174	395	188.0	386.0	139	387
terminal_1755	CLEAN	476	TTE_EXTRACTED	T573	0.555	100	412	EXTRACTABLE	170	394	188.0	385.0		
terminal_1756	CLEAN	525	TTE_EXTRACTED	T573	0.607	101	413	EXTRACTABLE	174	395	189.0	386.0		
terminal_1757	CLEAN	533	TTE_EXTRACTED	T573	0.6	101	413	EXTRACTABLE	174	395	189.0	386.0		
terminal_1758	CLEAN	521	TTE_EXTRACTED	T573	0.591	97	407	EXTRACTABLE	167	389	185.0	380.0		
terminal_1759	CLEAN	558	TTE_EXTRACTED	T573	0.559	142	453	EXTRACTABLE	213	435	230.0	426.0		
terminal_1760	CLEAN	518	TTE_EXTRACTED	T573	0.521	97	409	EXTRACTABLE	170	391	185.0	382.0		
terminal_1761	CLEAN	469	TTE_EXTRACTED	T573	0.516	104	414	EXTRACTABLE	175	396	192.0	387.0		
terminal_1762	CLEAN	514	TTE_EXTRACTED	T573	0.605	100	414	EXTRACTABLE	170	396	188.0	387.0	136	397
terminal_1763	CLEAN	514	TTE_EXTRACTED	T571	0.854	136	397	EXTRACTABLE	170	396	188.0	387.0		
terminal_1764	OTHER_SUBSTITUTE	444	TTE_EXTRACTED	T589	0.509	94	360	EXTRACTABLE	139	348	147.0	348.0		
terminal_1765	CLEAN	598	TTE_EXTRACTED	T571	0.64	137	394	EXTRACTABLE	174	393	189.0	384.0	102	411
terminal_1766	CLEAN	599	TTE_EXTRACTED	T573	0.784	102	412	EXTRACTABLE	173	394	188.0	385.0		
terminal_1767	CLEAN	622	TTE_EXTRACTED	T573	0.655	104	428	EXTRACTABLE	175	410	190.0	401.0		
terminal_1768	CLEAN	525	TTE_EXTRACTED	T573	0.603	104	416	EXTRACTABLE	177	398	192.0	389.0		
terminal_1769	CLEAN	467	TTE_EXTRACTED	T573	0.584	101	413	EXTRACTABLE	173	395	189.0	386.0		
terminal_1770	CLEAN	503	TTE_EXTRACTED	T573	0.481	124	445	EXTRACTABLE	205	426	222.0	418.0		
terminal_1771	CLEAN	433	TTE_EXTRACTED	T568	0.531	106	367	EXTRACTABLE	137	365	158.0	357.0		
terminal_1772	CLEAN	428	TTE_EXTRACTED	T570	0.566	113	365	EXTRACTABLE	141	363	156.0	355.0		
terminal_1773	CLEAN	427	TTE_EXTRACTED	T570	0.574	111	363	EXTRACTABLE	126	362	154.0	353.0		
terminal_1775	CLEAN	479	TTE_EXTRACTED	T569	0.48	122	408	EXTRACTABLE	159	407	174.0	398.0		
terminal_1776	CLEAN	428	TTE_EXTRACTED	T570	0.548	110	361	EXTRACTABLE	120	359	153.0	351.0		
terminal_1777	CLEAN	453	TTE_EXTRACTED	T569	0.489	107	386	EXTRACTABLE	155	383	170.0	376.0		
terminal_1778	CLEAN	446	TTE_EXTRACTED	T568	0.494	107	380	EXTRACTABLE	149	378	164.0	370.0		
terminal_1779	CLEAN	442	TTE_EXTRACTED	T568	0.548	107	375	EXTRACTABLE	142	374	160.0	365.0		
terminal_1780	CLEAN	437	TTE_EXTRACTED	T568	0.511	106	371	EXTRACTABLE	148	369	163.0	361.0		
terminal_1781	CLEAN	434	TTE_EXTRACTED	T569	0.575	105	366	EXTRACTABLE	142	364	157.0	356.0		
terminal_1782	OTHER_SUBSTITUTE	536	TTE_EXTRACTED	T573	0.503	174	486	EXTRACTABLE	248	465	262.0	459.0		
terminal_1783	CLEAN	431	TTE_EXTRACTED	T569	0.602	105	366	EXTRACTABLE	143	364	157.0	356.0		
terminal_1784	CLEAN	430	TTE_EXTRACTED	T569	0.553	105	366	EXTRACTABLE	134	365	157.0	356.0		
terminal_1785	CLEAN	434	TTE_EXTRACTED	T569	0.59	109	370	EXTRACTABLE	147	368	161.0	360.0		
terminal_1786	OTHER_SUBSTITUTE	65	TTE_NO_TEMPLATE					NO_HIT						
terminal_1787	CLEAN	435	TTE_EXTRACTED	T569	0.613	108	369	EXTRACTABLE	145	368	160.0	359.0		
terminal_1788	CLEAN	433	TTE_EXTRACTED	T568	0.591	109	370	EXTRACTABLE	135	369	161.0	360.0		
terminal_1789	OTHER_SUBSTITUTE	497	TTE_EXTRACTED	T614	0.269	124	354	EXTRACTABLE	99	368	144.0	344.0		
terminal_1790	CLEAN	432	TTE_EXTRACTED	T569	0.575	104	365	EXTRACTABLE	141	364	156.0	355.0		
terminal_1791	CLEAN	434	TTE_EXTRACTED	T568	0.494	102	363	EXTRACTABLE	139	362	154.0	353.0		
terminal_1792	CLEAN	486	TTE_EXTRACTED	T569	0.873	140	407	EXTRACTABLE	174	406	192.0	397.0		
terminal_1793	CLEAN	485	TTE_EXTRACTED	T568	0.806	140	407	EXTRACTABLE	177	405	192.0	397.0	140	407
terminal_1794	OTHER_SUBSTITUTE	475	TTE_EXTRACTED	T569	0.808	137	402	EXTRACTABLE	168	400	190.0	392.0		
terminal_1795	CLEAN	480	TTE_EXTRACTED	T569	0.797	137	407	EXTRACTABLE	168	405	190.0	397.0	137	407
terminal_1796	OTHER_SUBSTITUTE	409	TTE_EXTRACTED	T597	0.248	32	271	EXTRACTABLE	25	270	70.0	261.0		
terminal_1797	CLEAN	500	TTE_EXTRACTED	T569	0.655	144	413	EXTRACTABLE	178	412	196.0	403.0		
terminal_1798	OTHER_SUBSTITUTE	567	TTE_EXTRACTED	T573	0.513	204	516	EXTRACTABLE	277	497	292.0	489.0		
terminal_1799	OTHER_SUBSTITUTE	375	TTE_EXTRACTED	T571	0.502	157	375	C_TRUNCATED						
terminal_1800	CLEAN	442	TTE_EXTRACTED	T570	0.685	127	376	EXTRACTABLE	156	374	170.0	366.0		
terminal_1801	CLEAN	449	TTE_EXTRACTED	T569	0.564	115	374	EXTRACTABLE	150	373	167.0	364.0	124	374
terminal_1802	CLEAN	443	TTE_EXTRACTED	T570	0.724	122	375	EXTRACTABLE	150	374	166.0	365.0		
terminal_1803	CLEAN	437	TTE_EXTRACTED	T570	0.75	118	369	EXTRACTABLE	146	368	162.0	359.0		
terminal_1804	RNAP_SUBSTITUTE	1393	TTE_NO_TEMPLATE					NO_HIT						
terminal_1805	CLEAN	446	TTE_EXTRACTED	T573	0.493	70	394	EXTRACTABLE	146	367	164.0	360.0		
terminal_1806	CLEAN	496	TTE_EXTRACTED	T587	0.455	161	428	EXTRACTABLE	207	426	212.0	418.0		
terminal_1807	CLEAN	494	TTE_EXTRACTED	T589	0.477	151	426	EXTRACTABLE	198	424	210.0	416.0		
terminal_1808	CLEAN	498	TTE_EXTRACTED	T588	0.486	155	430	EXTRACTABLE	201	428	214.0	420.0		
terminal_1809	OTHER_SUBSTITUTE	408	TTE_EXTRACTED	T589	0.458	65	339	EXTRACTABLE	111	337	123.0	329.0		
terminal_1810	CLEAN	521	TTE_EXTRACTED	T573	0.466	125	454	EXTRACTABLE	207	435	219.0	427.0		
terminal_1811	OTHER_SUBSTITUTE	493	TTE_EXTRACTED	T589	0.47	151	425	EXTRACTABLE	196	423	209.0	415.0		
terminal_1812	CLEAN	434	TTE_EXTRACTED	T587	0.462	97	363	EXTRACTABLE	132	361	147.0	353.0		
terminal_1813	CLEAN	438	TTE_EXTRACTED	T589	0.444	89	363	EXTRACTABLE	132	361	147.0	353.0		
terminal_1814	CLEAN	471	TTE_EXTRACTED	T592	0.484	132	393	EXTRACTABLE	187	401	187.0	393.0		
terminal_1815	CLEAN	456	TTE_EXTRACTED	T592	0.474	117	378	EXTRACTABLE	159	377	172.0	377.0		
terminal_1816	CLEAN	522	TTE_EXTRACTED	T589	0.465	180	453	EXTRACTABLE	221	443	237.0	443.0		
terminal_1817	OTHER_SUBSTITUTE	461	TTE_EXTRACTED	T589	0.472	120	393	EXTRACTABLE	162	383	177.0	383.0		
terminal_1818	CLEAN	488	TTE_EXTRACTED	T589	0.463	147	420	EXTRACTABLE	189	410	204.0	410.0		
terminal_1819	CLEAN	501	TTE_EXTRACTED	T589	0.476	160	433	EXTRACTABLE	213	423	217.0	423.0		
terminal_1820	CLEAN	458	TTE_EXTRACTED	T589	0.485	117	390	EXTRACTABLE	158	380	174.0	380.0		
terminal_1821	CLEAN	454	TTE_EXTRACTED	T589	0.516	113	386	EXTRACTABLE	158	384	170.0	376.0		
terminal_1822	CLEAN	460	TTE_EXTRACTED	T589	0.492	115	389	EXTRACTABLE	158	386	173.0	379.0		
terminal_1823	CLEAN	476	TTE_EXTRACTED	T589	0.498	134	408	EXTRACTABLE	161	406	192.0	398.0		
terminal_1824	CLEAN	491	TTE_EXTRACTED	T592	0.479	153	414	EXTRACTABLE	199	422	208.0	414.0		
terminal_1825	CLEAN	427	TTE_EXTRACTED	T592	0.5	89	350	EXTRACTABLE	125	359	144.0	350.0		
terminal_1826	CLEAN	487	TTE_EXTRACTED	T589	0.492	147	420	EXTRACTABLE	191	418	204.0	410.0		
terminal_1827	CLEAN	504	TTE_EXTRACTED	T589	0.479	164	437	EXTRACTABLE	209	435	221.0	427.0		
terminal_1828	CLEAN	395	TTE_EXTRACTED	T592	0.516	53	314	EXTRACTABLE	88	322	108.0	314.0		
terminal_1829	CLEAN	457	TTE_EXTRACTED	T589	0.461	115	389	EXTRACTABLE	161	388	173.0	379.0		
terminal_1830	CLEAN	456	TTE_EXTRACTED	T589	0.448	114	388	EXTRACTABLE	153	386	172.0	378.0		
terminal_1831	CLEAN	452	TTE_EXTRACTED	T592	0.472	114	374	EXTRACTABLE	153	382	168.0	374.0		
terminal_1832	CLEAN	463	TTE_EXTRACTED	T589	0.47	121	395	EXTRACTABLE	174	394	179.0	385.0		
terminal_1833	CLEAN	396	TTE_EXTRACTED	T589	0.464	54	328	EXTRACTABLE	95	325	112.0	318.0		
terminal_1834	CLEAN	442	TTE_EXTRACTED	T592	0.461	102	363	EXTRACTABLE	155	371	157.0	363.0		
terminal_1835	CLEAN	537	TTE_EXTRACTED	T589	0.452	194	468	EXTRACTABLE	249	466	252.0	458.0		
terminal_1836	OTHER_SUBSTITUTE	460	TTE_EXTRACTED	T593	0.486	114	371	EXTRACTABLE	156	379	169.0	371.0		
terminal_1837	OTHER_SUBSTITUTE	484	TTE_EXTRACTED	T593	0.463	138	395	EXTRACTABLE	179	403	193.0	395.0		
terminal_1838	OTHER_SUBSTITUTE	487	TTE_EXTRACTED	T588	0.48	134	408	EXTRACTABLE	178	406	192.0	398.0		
terminal_1839	OTHER_SUBSTITUTE	466	TTE_EXTRACTED	T587	0.456	121	387	EXTRACTABLE	156	385	171.0	377.0		
terminal_1840	CLEAN	440	TTE_EXTRACTED	T587	0.515	105	370	EXTRACTABLE	138	362	154.0	360.0		
terminal_1841	CLEAN	443	TTE_EXTRACTED	T587	0.488	108	370	EXTRACTABLE	145	368	157.0	360.0		
terminal_1842	CLEAN	407	TTE_EXTRACTED	T587	0.434	75	338	EXTRACTABLE	112	333	125.0	328.0		
terminal_1843	CLEAN	448	TTE_EXTRACTED	T588	0.462	105	377	EXTRACTABLE	151	376	163.0	367.0		
terminal_1844	CLEAN	448	TTE_EXTRACTED	T593	0.464	109	368	EXTRACTABLE	151	368	164.0	368.0		
terminal_1845	CLEAN	442	TTE_EXTRACTED	T588	0.487	101	372	EXTRACTABLE	146	365	159.0	362.0		
terminal_1846	CLEAN	448	TTE_EXTRACTED	T573	0.432	69	395	EXTRACTABLE	149	376	162.0	368.0		
