terminal	set	protein_len	status	mcc_start	mcc_end	mcc_len	N_anchor_occ	C_anchor_occ	core_occ	rt0_zone_residues	core_start_route1	core_end_route1	core_start_route2	core_end_route2	delta_start	delta_end	frac_core_blocks_agree_within_2
terminal_1585	CLEAN	340	EXTRACTABLE	67	265	199	1.0	1.0	0.923	11	82	257	83	257	-1	0	0.958
terminal_1586	CLEAN	339	EXTRACTABLE	64	259	196	1.0	1.0	0.923	11	78	256	80	256	-2	0	0.958
terminal_1587	CLEAN	340	EXTRACTABLE	66	259	194	1.0	1.0	0.945	11	80	256	82	256	-2	0	0.875
terminal_1588	CLEAN	333	EXTRACTABLE	42	259	218	1.0	1.0	0.929	20	74	250	76	250	-2	0	0.958
terminal_1589	CLEAN	333	EXTRACTABLE	41	253	213	1.0	1.0	0.929	21	74	250	76	250	-2	0	0.958
terminal_1590	CLEAN	335	EXTRACTABLE	51	260	210	1.0	1.0	0.94	19	76	252	78	252	-2	0	0.875
terminal_1591	CLEAN	337	EXTRACTABLE	54	262	209	1.0	1.0	0.923	16	78	254	80	254	-2	0	0.958
terminal_1592	CLEAN	341	EXTRACTABLE	68	265	198	1.0	1.0	0.929	11	82	257	84	257	-2	0	0.958
terminal_1593	CLEAN	338	EXTRACTABLE	65	261	197	1.0	1.0	0.934	11	79	254	81	254	-2	0	0.917
terminal_1594	CLEAN	340	EXTRACTABLE	66	264	199	1.0	1.0	0.923	13	82	257	84	257	-2	0	0.958
terminal_1595	CLEAN	335	EXTRACTABLE	58	249	192	1.0	0.5	0.912	13	77	249	79	252	-2	-3	0.958
terminal_1596	CLEAN	335	EXTRACTABLE	58	250	193	1.0	0.667	0.923	13	77	250	79	252	-2	-2	0.958
terminal_1597	CLEAN	354	EXTRACTABLE	80	279	200	1.0	1.0	0.923	13	96	271	98	271	-2	0	0.958
terminal_1598	CLEAN	335	EXTRACTABLE	53	254	202	1.0	1.0	0.934	21	76	252	78	252	-2	0	0.917
terminal_1599	CLEAN	405	EXTRACTABLE	98	305	208	1.0	1.0	0.934	13	122	297	123	297	-1	0	0.958
terminal_1600	CLEAN	337	EXTRACTABLE	17	236	220	1.0	1.0	0.934	26	54	229	56	229	-2	0	0.958
terminal_1601	CLEAN	338	EXTRACTABLE	32	239	208	1.0	1.0	0.934	13	56	231	57	231	-1	0	0.958
terminal_1602	CLEAN	332	EXTRACTABLE	59	256	198	1.0	1.0	0.923	11	74	249	75	249	-1	0	0.958
terminal_1603	CLEAN	319	EXTRACTABLE	47	241	195	1.0	1.0	0.934	12	63	238	64	238	-1	0	0.958
terminal_1604	CLEAN	332	EXTRACTABLE	50	246	197	1.0	1.0	0.94	8	61	243	62	243	-1	0	0.875
terminal_1605	CLEAN	336	EXTRACTABLE	57	262	206	1.0	1.0	0.934	15	78	253	79	253	-1	0	0.958
terminal_1606	CLEAN	356	EXTRACTABLE	76	281	206	1.0	1.0	0.934	15	97	272	98	272	-1	0	0.958
terminal_1607	CLEAN	382	EXTRACTABLE	105	307	203	1.0	1.0	0.929	11	123	298	124	298	-1	0	0.958
terminal_1608	CLEAN	525	EXTRACTABLE	203	449	247	1.0	1.0	0.973	12	218	447	219	447	-1	0	0.875
terminal_1609	CLEAN	526	EXTRACTABLE	203	443	241	1.0	1.0	0.934	12	218	441	219	441	-1	0	0.833
terminal_1610	CLEAN	501	EXTRACTABLE	205	432	228	1.0	1.0	0.984	10	218	423	219	423	-1	0	0.875
terminal_1611	CLEAN	497	EXTRACTABLE	203	424	222	1.0	1.0	0.962	12	218	417	219	417	-1	0	0.917
terminal_1612	CLEAN	325	EXTRACTABLE	12	253	242	1.0	1.0	0.973	17	37	245	38	245	-1	0	0.917
terminal_1613	CLEAN	502	EXTRACTABLE	191	431	241	1.0	1.0	0.962	19	218	425	219	425	-1	0	0.917
terminal_1614	CLEAN	502	EXTRACTABLE	195	433	239	1.0	1.0	0.962	15	218	425	219	425	-1	0	0.917
terminal_1615	CLEAN	504	EXTRACTABLE	201	431	231	1.0	1.0	0.984	11	215	428	216	428	-1	0	0.833
terminal_1616	OTHER_SUBSTITUTE	455	EXTRACTABLE	60	337	278	1.0	1.0	1.0	39	104	326	104	326	0	0	1.0
terminal_1617	CLEAN	343	EXTRACTABLE	47	268	222	1.0	1.0	0.973	12	62	260	63	260	-1	0	0.917
terminal_1618	CLEAN	495	EXTRACTABLE	196	419	224	1.0	1.0	0.951	13	217	416	218	416	-1	0	0.958
terminal_1619	CLEAN	489	EXTRACTABLE	189	412	224	1.0	1.0	0.962	13	210	409	211	409	-1	0	0.917
terminal_1620	OTHER_SUBSTITUTE	634	EXTRACTABLE	67	349	283	1.0	1.0	1.0	36	113	339	113	339	0	0	1.0
terminal_1621	CLEAN	488	EXTRACTABLE	189	412	224	1.0	1.0	0.934	13	210	409	211	409	-1	0	0.875
terminal_1622	CLEAN	488	EXTRACTABLE	184	413	230	1.0	1.0	0.984	16	211	410	212	410	-1	0	0.833
terminal_1623	OTHER_SUBSTITUTE	381	EXTRACTABLE	99	303	205	1.0	1.0	0.945	10	112	295	113	295	-1	0	0.958
terminal_1624	CLEAN	428	EXTRACTABLE	142	365	224	1.0	1.0	0.967	16	161	356	162	356	-1	0	0.917
terminal_1625	CLEAN	427	EXTRACTABLE	145	365	221	1.0	1.0	0.967	13	161	356	162	356	-1	0	0.917
terminal_1626	OTHER_SUBSTITUTE	161	N_TRUNCATED	1	84	84	0.0	1.0	0.412	0	1	82	1	82			1.0
terminal_1627	CLEAN	433	EXTRACTABLE	148	371	224	1.0	1.0	0.956	16	167	362	168	362	-1	0	0.917
terminal_1628	CLEAN	421	EXTRACTABLE	138	360	223	1.0	1.0	0.967	15	156	351	157	351	-1	0	0.917
terminal_1629	CLEAN	429	EXTRACTABLE	143	367	225	1.0	1.0	0.967	17	163	359	164	359	-1	0	0.917
terminal_1630	CLEAN	375	EXTRACTABLE	80	303	224	1.0	1.0	0.956	13	97	297	98	297	-1	0	0.917
terminal_1631	CLEAN	368	EXTRACTABLE	98	290	193	1.0	1.0	0.89	15	121	287	122	287	-1	0	0.818
terminal_1632	CLEAN	645	EXTRACTABLE	356	576	221	1.0	1.0	0.962	12	371	568	372	568	-1	0	0.917
terminal_1633	OTHER_SUBSTITUTE	495	EXTRACTABLE	199	420	222	1.0	1.0	0.967	13	215	413	217	413	-2	0	0.917
terminal_1634	OTHER_SUBSTITUTE	536	EXTRACTABLE	248	465	218	1.0	1.0	0.967	11	262	459	263	459	-1	0	0.917
terminal_1635	CLEAN	635	EXTRACTABLE	345	560	216	1.0	1.0	0.951	12	360	557	361	557	-1	0	0.958
terminal_1636	OTHER_SUBSTITUTE	567	EXTRACTABLE	277	497	221	1.0	1.0	0.962	12	292	489	293	489	-1	0	0.917
terminal_1637	CLEAN	541	EXTRACTABLE	252	466	215	1.0	1.0	0.956	11	266	463	267	463	-1	0	0.917
terminal_1638	OTHER_SUBSTITUTE	74	NO_HIT	42	42	1	0.0	0.0	0.0	1			16	73			
terminal_1639	OTHER_SUBSTITUTE	375	C_TRUNCATED	179	364	186	1.0	0.0	0.764	27	209	364	211	375			0.9
terminal_1640	OTHER_SUBSTITUTE	59	N_TRUNCATED	1	45	45	0.0	0.0	0.214	0	1	45	1	49			1.0
terminal_1641	OTHER_SUBSTITUTE	535	EXTRACTABLE	245	465	221	1.0	1.0	0.951	12	260	457	261	457	-1	0	0.958
terminal_1642	CLEAN	551	EXTRACTABLE	258	482	225	1.0	1.0	0.951	15	276	473	277	473	-1	0	0.958
terminal_1643	CLEAN	531	EXTRACTABLE	241	460	220	1.0	1.0	0.956	10	254	451	255	451	-1	0	0.917
terminal_1644	CLEAN	558	EXTRACTABLE	268	486	219	1.0	1.0	0.984	12	283	478	284	478	-1	0	0.833
terminal_1645	CLEAN	430	EXTRACTABLE	122	355	234	1.0	1.0	0.984	12	137	347	138	347	-1	0	0.833
terminal_1646	CLEAN	555	EXTRACTABLE	257	487	231	1.0	1.0	0.967	13	273	479	274	479	-1	0	0.917
terminal_1647	CLEAN	542	EXTRACTABLE	252	471	220	1.0	1.0	0.967	12	267	463	268	463	-1	0	0.917
terminal_1648	CLEAN	482	EXTRACTABLE	182	413	232	1.0	1.0	0.967	15	200	405	201	405	-1	0	0.917
terminal_1649	CLEAN	472	EXTRACTABLE	165	402	238	1.0	1.0	0.967	25	198	394	199	394	-1	0	0.917
terminal_1650	CLEAN	462	EXTRACTABLE	165	391	227	1.0	1.0	0.967	19	187	383	188	383	-1	0	0.917
terminal_1651	CLEAN	462	EXTRACTABLE	165	390	226	1.0	1.0	0.973	18	186	382	187	382	-1	0	0.917
terminal_1652	CLEAN	470	EXTRACTABLE	181	394	214	1.0	1.0	0.978	12	196	394	196	393	0	1	0.783
terminal_1653	CLEAN	473	EXTRACTABLE	178	398	221	1.0	1.0	0.978	12	193	390	194	390	-1	0	0.833
terminal_1654	OTHER_SUBSTITUTE	481	EXTRACTABLE	179	400	222	1.0	1.0	0.967	12	194	391	195	391	-1	0	0.833
terminal_1655	OTHER_SUBSTITUTE	487	EXTRACTABLE	180	404	225	1.0	1.0	0.962	16	199	396	200	396	-1	0	0.917
terminal_1656	CLEAN	482	EXTRACTABLE	175	398	224	1.0	1.0	0.962	15	193	390	194	390	-1	0	0.917
terminal_1657	CLEAN	485	EXTRACTABLE	179	400	222	1.0	1.0	0.967	15	197	394	198	394	-1	0	0.917
terminal_1658	OTHER_SUBSTITUTE	484	EXTRACTABLE	175	398	224	1.0	1.0	0.967	15	193	390	194	390	-1	0	0.917
terminal_1659	CLEAN	462	EXTRACTABLE	175	393	219	1.0	1.0	0.967	10	188	384	189	384	-1	0	0.917
terminal_1660	CLEAN	461	EXTRACTABLE	174	390	217	1.0	1.0	0.967	9	186	381	187	381	-1	0	0.917
terminal_1661	CLEAN	504	EXTRACTABLE	161	392	232	1.0	1.0	0.951	21	186	383	187	383	-1	0	0.917
terminal_1662	CLEAN	504	EXTRACTABLE	169	392	224	1.0	1.0	0.962	14	186	383	187	383	-1	0	0.917
terminal_1663	CLEAN	501	EXTRACTABLE	165	392	228	1.0	1.0	0.967	13	186	383	187	383	-1	0	0.917
terminal_1664	CLEAN	503	EXTRACTABLE	166	390	225	1.0	1.0	0.951	15	184	381	185	381	-1	0	0.917
terminal_1665	CLEAN	509	EXTRACTABLE	158	392	235	1.0	1.0	0.956	24	186	383	187	383	-1	0	0.917
terminal_1666	CLEAN	509	EXTRACTABLE	157	392	236	1.0	1.0	0.962	25	186	383	187	383	-1	0	0.958
terminal_1667	CLEAN	504	EXTRACTABLE	162	392	231	1.0	1.0	0.956	13	186	383	187	383	-1	0	0.958
terminal_1668	OTHER_SUBSTITUTE	499	EXTRACTABLE	170	392	223	1.0	1.0	0.967	13	186	383	187	383	-1	0	0.917
terminal_1669	CLEAN	534	EXTRACTABLE	157	405	249	1.0	1.0	0.945	18	186	397	187	397	-1	0	0.917
terminal_1670	OTHER_SUBSTITUTE	511	EXTRACTABLE	171	392	222	1.0	1.0	0.962	12	186	383	187	383	-1	0	0.917
terminal_1671	CLEAN	277	EXTRACTABLE	3	208	206	1.0	1.0	0.967	0	3	200	4	200	-1	0	0.917
terminal_1672	CLEAN	499	EXTRACTABLE	167	387	221	1.0	1.0	0.962	12	182	379	183	379	-1	0	0.917
terminal_1673	CLEAN	526	EXTRACTABLE	172	393	222	1.0	1.0	0.967	12	187	384	188	384	-1	0	0.917
terminal_1674	OTHER_SUBSTITUTE	509	EXTRACTABLE	170	391	222	1.0	1.0	0.967	12	185	382	186	382	-1	0	0.917
terminal_1675	CLEAN	519	EXTRACTABLE	170	393	224	1.0	1.0	0.967	13	187	384	188	384	-1	0	0.917
terminal_1676	CLEAN	510	EXTRACTABLE	174	393	220	1.0	1.0	0.962	10	187	384	188	384	-1	0	0.917
terminal_1677	CLEAN	498	EXTRACTABLE	172	393	222	1.0	1.0	0.962	12	187	384	188	384	-1	0	0.917
terminal_1678	CLEAN	503	EXTRACTABLE	172	393	222	1.0	1.0	0.967	12	187	384	188	384	-1	0	0.917
terminal_1679	CLEAN	497	EXTRACTABLE	172	391	220	1.0	1.0	0.967	12	187	384	188	384	-1	0	0.917
terminal_1680	OTHER_SUBSTITUTE	164	C_TRUNCATED	9	159	151	1.0	0.0	0.582	27	39	159	39	164			1.0
terminal_1681	CLEAN	507	EXTRACTABLE	180	399	220	1.0	1.0	0.967	12	195	390	196	390	-1	0	0.917
terminal_1682	OTHER_SUBSTITUTE	402	EXTRACTABLE	173	393	221	1.0	1.0	0.967	12	188	384	189	384	-1	0	0.917
terminal_1683	CLEAN	507	EXTRACTABLE	173	393	221	1.0	1.0	0.956	12	188	384	189	384	-1	0	0.958
terminal_1684	OTHER_SUBSTITUTE	236	C_TRUNCATED	26	215	190	1.0	0.0	0.72	39	71	215	71	236			1.0
terminal_1685	CLEAN	500	EXTRACTABLE	169	394	226	1.0	1.0	0.962	16	188	385	189	385	-1	0	0.917
terminal_1686	CLEAN	503	EXTRACTABLE	149	394	246	1.0	1.0	0.951	24	188	385	189	385	-1	0	0.958
terminal_1687	CLEAN	512	EXTRACTABLE	163	394	232	1.0	1.0	0.94	17	188	385	189	385	-1	0	0.958
terminal_1688	CLEAN	504	EXTRACTABLE	169	394	226	1.0	1.0	0.951	16	188	385	189	385	-1	0	0.917
terminal_1689	CLEAN	511	EXTRACTABLE	176	401	226	1.0	1.0	0.967	16	195	392	196	392	-1	0	0.917
terminal_1690	CLEAN	495	EXTRACTABLE	169	394	226	1.0	1.0	0.967	16	188	385	189	385	-1	0	0.917
terminal_1691	CLEAN	504	EXTRACTABLE	172	394	223	1.0	1.0	0.962	13	189	386	190	386	-1	0	0.958
terminal_1692	CLEAN	509	EXTRACTABLE	170	397	228	1.0	1.0	0.967	13	191	388	192	388	-1	0	0.917
terminal_1693	OTHER_SUBSTITUTE	192	N_TRUNCATED	9	73	65	0.0	1.0	0.264	0	9	56	1	56			1.0
terminal_1694	CLEAN	466	EXTRACTABLE	173	397	225	1.0	1.0	0.962	15	191	388	192	388	-1	0	0.958
terminal_1695	CLEAN	485	EXTRACTABLE	191	414	224	1.0	1.0	0.967	14	208	405	209	405	-1	0	0.917
terminal_1696	CLEAN	523	EXTRACTABLE	171	395	225	1.0	1.0	0.962	15	189	386	190	386	-1	0	0.917
terminal_1697	CLEAN	554	EXTRACTABLE	202	422	221	1.0	1.0	0.956	13	218	413	219	413	-1	0	0.958
terminal_1698	CLEAN	657	EXTRACTABLE	189	412	224	1.0	1.0	0.967	12	204	403	205	403	-1	0	0.917
terminal_1699	CLEAN	621	EXTRACTABLE	172	395	224	1.0	1.0	0.967	12	187	386	188	386	-1	0	0.917
terminal_1700	CLEAN	623	EXTRACTABLE	176	399	224	1.0	1.0	0.956	12	191	390	192	390	-1	0	0.917
terminal_1701	CLEAN	626	EXTRACTABLE	175	398	224	1.0	1.0	0.962	13	191	390	192	390	-1	0	0.958
terminal_1702	CLEAN	690	EXTRACTABLE	207	434	228	1.0	1.0	0.962	15	225	425	226	425	-1	0	0.958
terminal_1703	CLEAN	709	EXTRACTABLE	220	445	226	1.0	1.0	0.962	14	237	436	238	436	-1	0	0.958
terminal_1704	CLEAN	631	EXTRACTABLE	176	397	222	1.0	1.0	0.951	13	192	389	193	389	-1	0	0.958
terminal_1705	CLEAN	642	EXTRACTABLE	177	390	214	1.0	1.0	0.951	13	193	390	194	390	-1	0	0.917
terminal_1706	CLEAN	625	EXTRACTABLE	175	396	222	1.0	1.0	0.951	13	191	388	192	388	-1	0	0.958
terminal_1707	CLEAN	647	EXTRACTABLE	182	403	222	1.0	1.0	0.945	12	197	394	198	394	-1	0	0.958
terminal_1708	CLEAN	665	EXTRACTABLE	190	411	222	1.0	1.0	0.967	12	205	402	206	402	-1	0	0.917
terminal_1709	CLEAN	635	EXTRACTABLE	180	401	222	1.0	1.0	0.984	12	195	392	196	392	-1	0	0.833
terminal_1710	CLEAN	643	EXTRACTABLE	186	406	221	1.0	1.0	0.956	12	201	398	202	398	-1	0	0.917
terminal_1711	CLEAN	559	EXTRACTABLE	166	392	227	1.0	1.0	0.967	17	186	383	187	383	-1	0	0.917
terminal_1712	CLEAN	607	EXTRACTABLE	200	419	220	1.0	1.0	0.967	12	215	410	216	410	-1	0	0.917
terminal_1713	CLEAN	605	EXTRACTABLE	188	407	220	1.0	1.0	0.967	12	203	398	204	398	-1	0	0.917
terminal_1714	CLEAN	605	EXTRACTABLE	185	404	220	1.0	1.0	0.962	12	200	395	201	395	-1	0	0.917
terminal_1715	CLEAN	616	EXTRACTABLE	190	411	222	1.0	1.0	0.962	13	207	402	208	402	-1	0	0.917
terminal_1716	CLEAN	560	EXTRACTABLE	172	394	223	1.0	1.0	0.962	13	189	385	190	385	-1	0	0.917
terminal_1717	CLEAN	567	EXTRACTABLE	171	394	224	1.0	1.0	0.967	14	189	385	190	385	-1	0	0.917
terminal_1718	CLEAN	587	EXTRACTABLE	170	395	226	1.0	1.0	0.962	15	189	386	190	386	-1	0	0.917
terminal_1719	CLEAN	556	EXTRACTABLE	167	388	222	1.0	1.0	0.962	13	184	379	185	379	-1	0	0.917
terminal_1720	CLEAN	575	EXTRACTABLE	174	395	222	1.0	1.0	0.962	12	189	386	190	386	-1	0	0.917
terminal_1721	CLEAN	347	EXTRACTABLE	56	272	217	1.0	1.0	0.967	12	71	264	72	264	-1	0	0.875
terminal_1722	CLEAN	348	EXTRACTABLE	56	273	218	1.0	1.0	0.951	12	71	265	72	265	-1	0	0.958
terminal_1723	OTHER_SUBSTITUTE	392	EXTRACTABLE	98	346	249	1.0	1.0	0.978	13	118	327	118	327	0	0	1.0
terminal_1724	CLEAN	317	EXTRACTABLE	27	239	213	1.0	1.0	0.962	15	45	230	46	230	-1	0	0.917
terminal_1725	CLEAN	354	EXTRACTABLE	59	280	222	1.0	1.0	0.967	12	74	271	75	271	-1	0	0.917
terminal_1726	CLEAN	350	EXTRACTABLE	57	275	219	1.0	1.0	0.956	12	72	266	73	266	-1	0	1.0
terminal_1727	CLEAN	361	EXTRACTABLE	58	279	222	1.0	1.0	0.962	16	77	271	78	271	-1	0	0.958
terminal_1728	CLEAN	346	EXTRACTABLE	31	270	240	1.0	1.0	0.962	19	65	262	66	262	-1	0	0.958
terminal_1729	CLEAN	351	EXTRACTABLE	47	271	225	1.0	1.0	0.962	15	65	262	66	262	-1	0	0.958
terminal_1730	CLEAN	470	EXTRACTABLE	169	394	226	1.0	1.0	0.951	16	188	385	189	384	-1	1	0.958
terminal_1731	CLEAN	469	EXTRACTABLE	169	393	225	1.0	1.0	0.967	16	188	385	189	384	-1	1	0.917
terminal_1732	CLEAN	471	EXTRACTABLE	169	394	226	1.0	1.0	0.967	16	188	385	189	384	-1	1	0.917
terminal_1733	CLEAN	470	EXTRACTABLE	170	394	225	1.0	1.0	0.967	15	188	385	189	384	-1	1	0.917
terminal_1734	CLEAN	473	EXTRACTABLE	175	395	221	1.0	1.0	0.945	11	189	386	190	385	-1	1	1.0
terminal_1735	CLEAN	482	EXTRACTABLE	171	395	225	1.0	1.0	0.967	14	188	385	189	385	-1	0	0.917
terminal_1736	CLEAN	465	EXTRACTABLE	169	394	226	1.0	1.0	0.967	16	188	385	189	384	-1	1	0.917
terminal_1737	OTHER_SUBSTITUTE	469	EXTRACTABLE	170	394	225	1.0	1.0	0.956	15	188	385	189	384	-1	1	0.917
terminal_1738	CLEAN	516	EXTRACTABLE	218	443	226	1.0	1.0	0.967	16	237	434	238	433	-1	1	0.917
terminal_1739	CLEAN	470	EXTRACTABLE	170	394	225	1.0	1.0	0.956	15	188	385	189	384	-1	1	0.958
terminal_1740	CLEAN	466	EXTRACTABLE	173	394	222	1.0	1.0	0.956	12	188	385	189	384	-1	1	0.958
terminal_1741	CLEAN	623	EXTRACTABLE	221	445	225	1.0	1.0	0.956	14	238	436	239	436	-1	0	0.958
terminal_1742	CLEAN	585	EXTRACTABLE	208	428	221	1.0	1.0	0.962	12	223	421	224	421	-1	0	0.958
terminal_1743	CLEAN	598	EXTRACTABLE	213	435	223	1.0	1.0	0.962	12	228	426	229	426	-1	0	0.92
terminal_1744	OTHER_SUBSTITUTE	463	EXTRACTABLE	81	322	242	1.0	1.0	0.973	34	118	312	118	312	0	0	1.0
terminal_1745	CLEAN	515	EXTRACTABLE	149	372	224	1.0	1.0	0.967	13	165	363	166	363	-1	0	0.917
terminal_1746	CLEAN	443	EXTRACTABLE	98	370	273	1.0	1.0	0.978	19	120	361	121	361	-1	0	0.917
terminal_1747	CLEAN	469	EXTRACTABLE	170	395	226	1.0	1.0	0.951	15	188	385	189	385	-1	0	0.958
terminal_1748	CLEAN	471	EXTRACTABLE	169	395	227	1.0	1.0	0.945	16	188	385	189	385	-1	0	0.958
terminal_1749	CLEAN	543	EXTRACTABLE	170	395	226	1.0	1.0	0.967	15	188	385	189	385	-1	0	0.917
terminal_1750	CLEAN	504	EXTRACTABLE	169	394	226	1.0	1.0	0.962	16	188	385	189	384	-1	1	0.958
terminal_1751	CLEAN	476	EXTRACTABLE	175	396	222	1.0	1.0	0.956	12	190	387	191	387	-1	0	0.958
terminal_1752	CLEAN	472	EXTRACTABLE	172	396	225	1.0	1.0	0.956	15	190	387	191	387	-1	0	0.917
terminal_1753	CLEAN	480	EXTRACTABLE	175	396	222	1.0	1.0	0.962	12	190	387	191	387	-1	0	0.958
terminal_1754	CLEAN	471	EXTRACTABLE	174	395	222	1.0	1.0	0.962	11	188	386	189	386	-1	0	0.917
terminal_1755	CLEAN	476	EXTRACTABLE	170	394	225	1.0	1.0	0.962	15	188	385	189	384	-1	1	0.917
terminal_1756	CLEAN	525	EXTRACTABLE	174	395	222	1.0	1.0	0.962	12	189	386	190	385	-1	1	0.917
terminal_1757	CLEAN	533	EXTRACTABLE	174	395	222	1.0	1.0	0.962	12	189	386	190	385	-1	1	0.917
terminal_1758	CLEAN	521	EXTRACTABLE	167	389	223	1.0	1.0	0.962	15	185	380	186	379	-1	1	0.917
terminal_1759	CLEAN	558	EXTRACTABLE	213	435	223	1.0	1.0	0.945	14	230	426	231	426	-1	0	0.958
terminal_1760	CLEAN	518	EXTRACTABLE	170	391	222	1.0	1.0	0.962	12	185	382	186	382	-1	0	0.917
terminal_1761	CLEAN	469	EXTRACTABLE	175	396	222	1.0	1.0	0.962	14	192	387	193	387	-1	0	0.917
terminal_1762	CLEAN	514	EXTRACTABLE	170	396	227	1.0	1.0	0.956	15	188	387	189	387	-1	0	0.917
terminal_1763	CLEAN	514	EXTRACTABLE	170	396	227	1.0	1.0	0.962	15	188	387	189	387	-1	0	0.917
terminal_1764	OTHER_SUBSTITUTE	444	EXTRACTABLE	139	348	210	1.0	0.667	0.962	4	147	348	147	350	0	-2	0.833
terminal_1765	CLEAN	598	EXTRACTABLE	174	393	220	1.0	1.0	0.951	12	189	384	190	384	-1	0	0.958
terminal_1766	CLEAN	599	EXTRACTABLE	173	394	222	1.0	1.0	0.967	12	188	385	189	385	-1	0	0.958
terminal_1767	CLEAN	622	EXTRACTABLE	175	410	236	1.0	1.0	0.962	12	190	401	191	401	-1	0	0.958
terminal_1768	CLEAN	525	EXTRACTABLE	177	398	222	1.0	1.0	0.951	12	192	389	193	389	-1	0	0.957
terminal_1769	CLEAN	467	EXTRACTABLE	173	395	223	1.0	1.0	0.951	13	189	386	190	385	-1	1	0.958
terminal_1770	CLEAN	503	EXTRACTABLE	205	426	222	1.0	1.0	0.967	14	222	418	224	418	-2	0	0.917
terminal_1771	CLEAN	433	EXTRACTABLE	137	365	229	1.0	1.0	0.967	13	158	357	159	357	-1	0	0.833
terminal_1772	CLEAN	428	EXTRACTABLE	141	363	223	1.0	1.0	0.956	12	156	355	157	355	-1	0	0.875
terminal_1773	CLEAN	427	EXTRACTABLE	126	362	237	1.0	1.0	0.934	20	154	353	155	353	-1	0	0.917
terminal_1775	CLEAN	479	EXTRACTABLE	159	407	249	1.0	1.0	0.973	12	174	398	175	398	-1	0	0.917
terminal_1776	CLEAN	428	EXTRACTABLE	120	359	240	1.0	1.0	0.956	25	153	351	154	351	-1	0	0.917
terminal_1777	CLEAN	453	EXTRACTABLE	155	383	229	1.0	1.0	0.962	12	170	376	171	376	-1	0	0.917
terminal_1778	CLEAN	446	EXTRACTABLE	149	378	230	1.0	1.0	0.962	12	164	370	165	370	-1	0	0.958
terminal_1779	CLEAN	442	EXTRACTABLE	142	374	233	1.0	1.0	0.945	15	160	365	161	365	-1	0	0.958
terminal_1780	CLEAN	437	EXTRACTABLE	148	369	222	1.0	1.0	0.956	12	163	361	164	361	-1	0	0.917
terminal_1781	CLEAN	434	EXTRACTABLE	142	364	223	1.0	1.0	0.967	12	157	356	158	356	-1	0	0.917
terminal_1782	OTHER_SUBSTITUTE	536	EXTRACTABLE	248	465	218	1.0	1.0	0.967	11	262	459	263	459	-1	0	0.917
terminal_1783	CLEAN	431	EXTRACTABLE	143	364	222	1.0	1.0	0.951	11	157	356	158	356	-1	0	0.958
terminal_1784	CLEAN	430	EXTRACTABLE	134	365	232	1.0	1.0	0.956	15	157	356	158	356	-1	0	0.917
terminal_1785	CLEAN	434	EXTRACTABLE	147	368	222	1.0	1.0	0.973	11	161	360	162	360	-1	0	0.833
terminal_1786	OTHER_SUBSTITUTE	65	NO_HIT	2	21	20	0.0	0.0	0.11	0	2	21	1	3			
terminal_1787	CLEAN	435	EXTRACTABLE	145	368	224	1.0	1.0	0.951	12	160	359	161	359	-1	0	0.958
terminal_1788	CLEAN	433	EXTRACTABLE	135	369	235	1.0	1.0	0.973	18	161	360	162	360	-1	0	0.917
terminal_1789	OTHER_SUBSTITUTE	497	EXTRACTABLE	99	368	270	1.0	1.0	0.995	39	144	344	144	344	0	0	1.0
terminal_1790	CLEAN	432	EXTRACTABLE	141	364	224	1.0	1.0	0.962	12	156	355	157	355	-1	0	0.917
terminal_1791	CLEAN	434	EXTRACTABLE	139	362	224	1.0	1.0	0.94	12	154	353	155	353	-1	0	0.958
terminal_1792	CLEAN	486	EXTRACTABLE	174	406	233	1.0	1.0	0.956	15	192	397	193	397	-1	0	0.958
terminal_1793	CLEAN	485	EXTRACTABLE	177	405	229	1.0	1.0	0.94	12	192	397	193	397	-1	0	1.0
terminal_1794	OTHER_SUBSTITUTE	475	EXTRACTABLE	168	400	233	1.0	1.0	0.945	19	190	392	191	392	-1	0	0.958
terminal_1795	CLEAN	480	EXTRACTABLE	168	405	238	1.0	1.0	0.945	19	190	397	191	397	-1	0	0.958
terminal_1796	OTHER_SUBSTITUTE	409	EXTRACTABLE	25	270	246	1.0	1.0	0.978	39	70	261	70	261	0	0	1.0
terminal_1797	CLEAN	500	EXTRACTABLE	178	412	235	1.0	1.0	0.945	15	196	403	197	403	-1	0	0.958
terminal_1798	OTHER_SUBSTITUTE	567	EXTRACTABLE	277	497	221	1.0	1.0	0.962	12	292	489	293	489	-1	0	0.917
terminal_1799	OTHER_SUBSTITUTE	375	C_TRUNCATED	179	364	186	1.0	0.0	0.764	27	209	364	211	375			0.9
terminal_1800	CLEAN	442	EXTRACTABLE	156	374	219	1.0	1.0	0.962	11	170	366	171	366	-1	0	0.917
terminal_1801	CLEAN	449	EXTRACTABLE	150	373	224	1.0	1.0	0.973	13	167	364	168	364	-1	0	0.917
terminal_1802	CLEAN	443	EXTRACTABLE	150	374	225	1.0	1.0	0.962	12	166	365	167	365	-1	0	0.917
terminal_1803	CLEAN	437	EXTRACTABLE	146	368	223	1.0	1.0	0.973	12	162	359	163	359	-1	0	0.917
terminal_1804	RNAP_SUBSTITUTE	1393	NO_HIT	642	642	1	0.0	0.0	0.005	0	642	642	80	386			0.0
terminal_1805	CLEAN	446	EXTRACTABLE	146	367	222	1.0	1.0	0.973	15	164	360	165	360	-1	0	0.833
